everyday-thing	turker	triplet	label
dishwasher	worker_100	('dergent dispenser', 'above', 'door latch')	False
dishwasher	worker_100	('dergent dispenser', 'below', 'door latch')	True
dishwasher	worker_100	('door', 'part of', 'door latch')	False
dishwasher	worker_100	('door', 'has part', 'door latch')	True
dishwasher	worker_100	('door', 'part of', 'dergent dispenser')	False
dishwasher	worker_100	('door', 'has part', 'dergent dispenser')	True
dishwasher	worker_100	('door', 'part of', 'control pad')	False
dishwasher	worker_100	('door', 'has part', 'control pad')	True
dishwasher	worker_100	('main compartment', 'connects', 'door')	True
dishwasher	worker_100	('main compartment', 'inside', 'racks')	False
dishwasher	worker_100	('main compartment', 'contains', 'racks')	True
dishwasher	worker_100	('spray arms', 'above', 'racks')	False
dishwasher	worker_100	('spray arms', 'below', 'racks')	True
dishwasher	worker_100	('silverware basket', 'above', 'spray arms')	False
dishwasher	worker_100	('silverware basket', 'below', 'spray arms')	True
dishwasher	worker_100	('heating element', 'above', 'silverware basket')	False
dishwasher	worker_100	('heating element', 'below', 'silverware basket')	True
dishwasher	worker_100	('water inlet valve', 'next to', 'heating element')	True
dishwasher	worker_100	('motor', 'next to', 'water inlet valve')	True
dishwasher	worker_100	('water inlet valve', 'above', 'silverware basket')	False
dishwasher	worker_100	('water inlet valve', 'below', 'silverware basket')	True
dishwasher	worker_100	('fiteration system', 'next to', 'motor')	True
dishwasher	worker_100	('fiteration system', 'above', 'silverware basket')	False
dishwasher	worker_100	('fiteration system', 'below', 'silverware basket')	True
dishwasher	worker_100	('motor', 'above', 'silverware basket')	False
dishwasher	worker_100	('motor', 'below', 'silverware basket')	True
dishwasher	worker_100	('racks', 'above', 'silverware basket')	True
dishwasher	worker_100	('spray arms', 'above', 'heating element')	True
dishwasher	worker_100	('spray arms', 'above', 'water inlet valve')	True
dishwasher	worker_100	('spray arms', 'above', 'fiteration system')	True
dishwasher	worker_100	('spray arms', 'above', 'motor')	True
dishwasher	worker_100	('silverware basket', 'below', 'racks')	True
dishwasher	worker_100	('heating element', 'below', 'spray arms')	True
dishwasher	worker_100	('water inlet valve', 'below', 'spray arms')	True
dishwasher	worker_100	('fiteration system', 'below', 'spray arms')	True
dishwasher	worker_100	('motor', 'below', 'spray arms')	True
dishwasher	worker_100	('door latch', 'below', 'dergent dispenser')	False
dishwasher	worker_100	('door latch', 'has part', 'door')	False
dishwasher	worker_100	('dergent dispenser', 'has part', 'door')	False
dishwasher	worker_100	('control pad', 'has part', 'door')	False
dishwasher	worker_100	('racks', 'contains', 'main compartment')	False
dishwasher	worker_100	('racks', 'below', 'spray arms')	False
dishwasher	worker_100	('spray arms', 'below', 'silverware basket')	False
dishwasher	worker_100	('silverware basket', 'below', 'heating element')	False
dishwasher	worker_100	('silverware basket', 'below', 'water inlet valve')	False
dishwasher	worker_100	('silverware basket', 'below', 'fiteration system')	False
dishwasher	worker_100	('silverware basket', 'below', 'motor')	False
dishwasher	worker_100	('silverware basket', 'above', 'racks')	False
dishwasher	worker_100	('heating element', 'above', 'spray arms')	False
dishwasher	worker_100	('water inlet valve', 'above', 'spray arms')	False
dishwasher	worker_100	('fiteration system', 'above', 'spray arms')	False
dishwasher	worker_100	('motor', 'above', 'spray arms')	False
dishwasher	worker_100	('racks', 'below', 'silverware basket')	False
dishwasher	worker_100	('spray arms', 'below', 'heating element')	False
dishwasher	worker_100	('spray arms', 'below', 'water inlet valve')	False
dishwasher	worker_100	('spray arms', 'below', 'fiteration system')	False
dishwasher	worker_100	('spray arms', 'below', 'motor')	False
dishwasher	worker_100	('racks', 'above', 'heating element')	True
dishwasher	worker_100	('racks', 'above', 'water inlet valve')	True
dishwasher	worker_100	('racks', 'above', 'fiteration system')	True
dishwasher	worker_100	('racks', 'above', 'motor')	True
dishwasher	worker_100	('heating element', 'below', 'racks')	True
dishwasher	worker_100	('water inlet valve', 'below', 'racks')	True
dishwasher	worker_100	('fiteration system', 'below', 'racks')	True
dishwasher	worker_100	('motor', 'below', 'racks')	True
dishwasher	worker_100	('heating element', 'above', 'racks')	False
dishwasher	worker_100	('water inlet valve', 'above', 'racks')	False
dishwasher	worker_100	('fiteration system', 'above', 'racks')	False
dishwasher	worker_100	('motor', 'above', 'racks')	False
dishwasher	worker_100	('racks', 'below', 'heating element')	False
dishwasher	worker_100	('racks', 'below', 'water inlet valve')	False
dishwasher	worker_100	('racks', 'below', 'fiteration system')	False
dishwasher	worker_100	('racks', 'below', 'motor')	False
dishwasher	worker_104	('racks', 'above', 'spray arms')	True
dishwasher	worker_104	('spray arms', 'above', 'silverware basket')	True
dishwasher	worker_104	('silverware basket', 'above', 'motor')	True
dishwasher	worker_104	('motor', 'next to', 'heating element')	True
dishwasher	worker_104	('heating element', 'next to', 'water inlet valve')	True
dishwasher	worker_104	('water inlet valve', 'next to', 'motor')	True
dishwasher	worker_104	('spray arms', 'above', 'racks')	False
dishwasher	worker_104	('spray arms', 'below', 'racks')	True
dishwasher	worker_104	('silverware basket', 'above', 'spray arms')	False
dishwasher	worker_104	('silverware basket', 'below', 'spray arms')	True
dishwasher	worker_104	('motor', 'above', 'silverware basket')	False
dishwasher	worker_104	('motor', 'below', 'silverware basket')	True
dishwasher	worker_104	('heating element', 'next to', 'motor')	True
dishwasher	worker_104	('water inlet valve', 'next to', 'heating element')	True
dishwasher	worker_104	('motor', 'next to', 'water inlet valve')	True
dishwasher	worker_104	('racks', 'above', 'silverware basket')	True
dishwasher	worker_104	('spray arms', 'above', 'motor')	True
dishwasher	worker_104	('silverware basket', 'below', 'racks')	True
dishwasher	worker_104	('motor', 'below', 'spray arms')	True
dishwasher	worker_104	('racks', 'below', 'spray arms')	False
dishwasher	worker_104	('spray arms', 'below', 'silverware basket')	False
dishwasher	worker_104	('silverware basket', 'below', 'motor')	False
dishwasher	worker_104	('silverware basket', 'above', 'racks')	False
dishwasher	worker_104	('motor', 'above', 'spray arms')	False
dishwasher	worker_104	('racks', 'below', 'silverware basket')	False
dishwasher	worker_104	('spray arms', 'below', 'motor')	False
dishwasher	worker_104	('racks', 'above', 'motor')	True
dishwasher	worker_104	('motor', 'below', 'racks')	True
dishwasher	worker_104	('motor', 'above', 'racks')	False
dishwasher	worker_104	('racks', 'below', 'motor')	False
door	worker_101	('lock jamb', 'connects', 'threshold')	True
door	worker_101	('threshold', 'connects', 'casing')	True
door	worker_101	('casing', 'surrounds', 'lock jamb')	True
door	worker_101	('doorhandle', 'above', 'lock')	True
door	worker_101	('lock', 'connects', 'doorhandle')	True
door	worker_101	('doorhandle', 'connects', 'door')	True
door	worker_101	('lock', 'connects', 'door')	True
door	worker_101	('door', 'next to', 'hinge jamb')	True
door	worker_101	('door', 'connects', 'hinge jamb')	True
door	worker_101	('hinge', 'connects', 'casing')	True
door	worker_101	('casing', 'next to', 'hinge jamb')	True
door	worker_101	('hinge jamb', 'connects', 'hinge')	True
door	worker_101	('hinge jamb', 'next to', 'hinge')	True
door	worker_101	('door', 'above', 'leaf')	True
door	worker_101	('door', 'connects', 'leaf')	True
door	worker_101	('door', 'connects', 'hinge')	True
door	worker_101	('threshold', 'connects', 'lock jamb')	True
door	worker_101	('casing', 'connects', 'threshold')	True
door	worker_101	('lock jamb', 'surrounds', 'casing')	False
door	worker_101	('lock jamb', 'surrounded by', 'casing')	True
door	worker_101	('lock', 'above', 'doorhandle')	False
door	worker_101	('lock', 'below', 'doorhandle')	True
door	worker_101	('doorhandle', 'connects', 'lock')	True
door	worker_101	('door', 'connects', 'doorhandle')	True
door	worker_101	('door', 'connects', 'lock')	True
door	worker_101	('hinge jamb', 'next to', 'door')	True
door	worker_101	('hinge jamb', 'connects', 'door')	True
door	worker_101	('casing', 'connects', 'hinge')	True
door	worker_101	('hinge jamb', 'next to', 'casing')	True
door	worker_101	('hinge', 'connects', 'hinge jamb')	True
door	worker_101	('hinge', 'next to', 'hinge jamb')	True
door	worker_101	('leaf', 'above', 'door')	False
door	worker_101	('leaf', 'below', 'door')	True
door	worker_101	('leaf', 'connects', 'door')	True
door	worker_101	('hinge', 'connects', 'door')	True
door	worker_101	('casing', 'surrounded by', 'lock jamb')	False
door	worker_101	('doorhandle', 'below', 'lock')	False
door	worker_101	('door', 'below', 'leaf')	False
door	worker_100	('lock jamb', 'part of', 'casing')	True
door	worker_100	('hinge jamb', 'part of', 'casing')	True
door	worker_100	('casing', 'connects', 'threshold')	True
door	worker_100	('casing', 'surrounds', 'leaf')	True
door	worker_100	('hinge jamb', 'connects', 'hinge')	True
door	worker_100	('hinge', 'connects', 'leaf')	True
door	worker_100	('lock', 'part of', 'leaf')	True
door	worker_100	('doorhandle', 'above', 'lock')	True
door	worker_100	('doorhandle', 'part of', 'leaf')	True
door	worker_100	('leaf', 'above', 'threshold')	True
door	worker_100	('casing', 'part of', 'lock jamb')	False
door	worker_100	('casing', 'has part', 'lock jamb')	True
door	worker_100	('casing', 'part of', 'hinge jamb')	False
door	worker_100	('casing', 'has part', 'hinge jamb')	True
door	worker_100	('threshold', 'connects', 'casing')	True
door	worker_100	('leaf', 'surrounds', 'casing')	False
door	worker_100	('leaf', 'surrounded by', 'casing')	True
door	worker_100	('hinge', 'connects', 'hinge jamb')	True
door	worker_100	('leaf', 'connects', 'hinge')	True
door	worker_100	('leaf', 'part of', 'lock')	False
door	worker_100	('leaf', 'has part', 'lock')	True
door	worker_100	('lock', 'above', 'doorhandle')	False
door	worker_100	('lock', 'below', 'doorhandle')	True
door	worker_100	('leaf', 'part of', 'doorhandle')	False
door	worker_100	('leaf', 'has part', 'doorhandle')	True
door	worker_100	('threshold', 'above', 'leaf')	False
door	worker_100	('threshold', 'below', 'leaf')	True
door	worker_100	('lock jamb', 'has part', 'casing')	False
door	worker_100	('hinge jamb', 'has part', 'casing')	False
door	worker_100	('casing', 'surrounded by', 'leaf')	False
door	worker_100	('lock', 'has part', 'leaf')	False
door	worker_100	('doorhandle', 'below', 'lock')	False
door	worker_100	('doorhandle', 'has part', 'leaf')	False
door	worker_100	('leaf', 'below', 'threshold')	False
door	worker_104	('casing', 'surrounds', 'hinge jamb')	True
door	worker_104	('hinge jamb', 'above', 'lock jamb')	True
door	worker_104	('lock jamb', 'next to', 'doorhandle')	True
door	worker_104	('doorhandle', 'above', 'lock')	True
door	worker_104	('lock', 'above', 'hinge')	True
door	worker_104	('hinge', 'above', 'threshold')	True
door	worker_104	('hinge jamb', 'surrounds', 'casing')	False
door	worker_104	('hinge jamb', 'surrounded by', 'casing')	True
door	worker_104	('lock jamb', 'above', 'hinge jamb')	False
door	worker_104	('lock jamb', 'below', 'hinge jamb')	True
door	worker_104	('doorhandle', 'next to', 'lock jamb')	True
door	worker_104	('lock', 'above', 'doorhandle')	False
door	worker_104	('lock', 'below', 'doorhandle')	True
door	worker_104	('hinge', 'above', 'lock')	False
door	worker_104	('hinge', 'below', 'lock')	True
door	worker_104	('threshold', 'above', 'hinge')	False
door	worker_104	('threshold', 'below', 'hinge')	True
door	worker_104	('doorhandle', 'above', 'hinge')	True
door	worker_104	('lock', 'above', 'threshold')	True
door	worker_104	('hinge', 'below', 'doorhandle')	True
door	worker_104	('threshold', 'below', 'lock')	True
door	worker_104	('casing', 'surrounded by', 'hinge jamb')	False
door	worker_104	('hinge jamb', 'below', 'lock jamb')	False
door	worker_104	('doorhandle', 'below', 'lock')	False
door	worker_104	('lock', 'below', 'hinge')	False
door	worker_104	('hinge', 'below', 'threshold')	False
door	worker_104	('hinge', 'above', 'doorhandle')	False
door	worker_104	('threshold', 'above', 'lock')	False
door	worker_104	('doorhandle', 'below', 'hinge')	False
door	worker_104	('lock', 'below', 'threshold')	False
door	worker_104	('doorhandle', 'above', 'threshold')	True
door	worker_104	('threshold', 'below', 'doorhandle')	True
door	worker_104	('threshold', 'above', 'doorhandle')	False
door	worker_104	('doorhandle', 'below', 'threshold')	False
dryer	worker_101	('vent', 'above', 'feet')	True
dryer	worker_101	('frame', 'above', 'feet')	True
dryer	worker_101	('frame', 'connects', 'vent')	True
dryer	worker_101	('frame', 'connects', 'feet')	True
dryer	worker_101	('door latch', 'part of', 'door')	True
dryer	worker_101	('door hinges', 'connects', 'door')	True
dryer	worker_101	('door', 'connects', 'door seal')	True
dryer	worker_101	('door hinges', 'connects', 'frame')	True
dryer	worker_101	('frame', 'connects', 'knobs/dials')	True
dryer	worker_101	('knobs/dials', 'above', 'door')	True
dryer	worker_101	('frame', 'connects', 'lint filter')	True
dryer	worker_101	('frame', 'connects', 'door swtich')	True
dryer	worker_101	('feet', 'above', 'vent')	False
dryer	worker_101	('feet', 'below', 'vent')	True
dryer	worker_101	('feet', 'above', 'frame')	False
dryer	worker_101	('feet', 'below', 'frame')	True
dryer	worker_101	('vent', 'connects', 'frame')	True
dryer	worker_101	('feet', 'connects', 'frame')	True
dryer	worker_101	('door', 'part of', 'door latch')	False
dryer	worker_101	('door', 'has part', 'door latch')	True
dryer	worker_101	('door', 'connects', 'door hinges')	True
dryer	worker_101	('door seal', 'connects', 'door')	True
dryer	worker_101	('frame', 'connects', 'door hinges')	True
