everyday-thing	worker id	part1	relation	part2	label
fish	worker_101	pectoral fin	in front of	nostril	FALSE
fish	worker_101	scale	in front of	nostril	FALSE
fish	worker_101	pelvic fin	in front of	nostril	FALSE
fish	worker_101	pectoral fin	in front of	mouth	FALSE
fish	worker_101	scale	in front of	mouth	FALSE
fish	worker_101	pelvic fin	in front of	mouth	FALSE
fish	worker_101	caudal fin	behind	eye	TRUE
fish	worker_101	caudal fin	behind	gill	TRUE
fish	worker_101	caudal fin	behind	nostril	TRUE
fish	worker_101	caudal fin	behind	mouth	TRUE
fish	worker_101	anal fin	behind	nostril	TRUE
fish	worker_101	anal fin	behind	mouth	TRUE
fish	worker_101	eye	in front of	caudal fin	TRUE
fish	worker_101	gill	in front of	caudal fin	TRUE
fish	worker_101	nostril	in front of	anal fin	TRUE
fish	worker_101	nostril	in front of	caudal fin	TRUE
fish	worker_101	mouth	in front of	anal fin	TRUE
fish	worker_101	mouth	in front of	caudal fin	TRUE
fish	worker_101	eye	behind	caudal fin	FALSE
fish	worker_101	gill	behind	caudal fin	FALSE
fish	worker_101	nostril	behind	caudal fin	FALSE
fish	worker_101	mouth	behind	caudal fin	FALSE
fish	worker_101	nostril	behind	anal fin	FALSE
fish	worker_101	mouth	behind	anal fin	FALSE
fish	worker_101	caudal fin	in front of	eye	FALSE
fish	worker_101	caudal fin	in front of	gill	FALSE
fish	worker_101	anal fin	in front of	nostril	FALSE
fish	worker_101	caudal fin	in front of	nostril	FALSE
fish	worker_101	anal fin	in front of	mouth	FALSE
fish	worker_101	caudal fin	in front of	mouth	FALSE
fish	worker_100	nostril	above	mouth	TRUE
fish	worker_100	eye	behind	nostril	TRUE
fish	worker_100	eye	behind	mouth	TRUE
fish	worker_100	gill cover	behind	eye	TRUE
fish	worker_100	gill	behind	eye	TRUE
fish	worker_100	gill	inside	gill cover	TRUE
fish	worker_100	pectoral fin	behind	gill cover	TRUE
fish	worker_100	pectoral fin	behind	gill	TRUE
fish	worker_100	pelvic fin	behind	pectoral fin	TRUE
fish	worker_100	spiny	behind	pectoral fin	TRUE
fish	worker_100	spiny	above	pelvic fin	TRUE
fish	worker_100	anal fin	behind	pelvic fin	TRUE
fish	worker_100	anal fin	behind	spiny	TRUE
fish	worker_100	caudal fin	behind	anal fin	TRUE
fish	worker_100	mouth	above	nostril	FALSE
fish	worker_100	mouth	below	nostril	TRUE
fish	worker_100	nostril	behind	eye	FALSE
fish	worker_100	nostril	in front of	eye	TRUE
fish	worker_100	mouth	behind	eye	FALSE
fish	worker_100	mouth	in front of	eye	TRUE
fish	worker_100	eye	behind	gill cover	FALSE
fish	worker_100	eye	in front of	gill cover	TRUE
fish	worker_100	eye	behind	gill	FALSE
fish	worker_100	eye	in front of	gill	TRUE
fish	worker_100	gill cover	inside	gill	FALSE
fish	worker_100	gill cover	contains	gill	TRUE
fish	worker_100	gill cover	behind	pectoral fin	FALSE
fish	worker_100	gill cover	in front of	pectoral fin	TRUE
fish	worker_100	gill	behind	pectoral fin	FALSE
fish	worker_100	gill	in front of	pectoral fin	TRUE
fish	worker_100	pectoral fin	behind	pelvic fin	FALSE
fish	worker_100	pectoral fin	in front of	pelvic fin	TRUE
fish	worker_100	pectoral fin	behind	spiny	FALSE
fish	worker_100	pectoral fin	in front of	spiny	TRUE
fish	worker_100	pelvic fin	above	spiny	FALSE
fish	worker_100	pelvic fin	below	spiny	TRUE
fish	worker_100	pelvic fin	behind	anal fin	FALSE
fish	worker_100	pelvic fin	in front of	anal fin	TRUE
fish	worker_100	spiny	behind	anal fin	FALSE
fish	worker_100	spiny	in front of	anal fin	TRUE
fish	worker_100	anal fin	behind	caudal fin	FALSE
fish	worker_100	anal fin	in front of	caudal fin	TRUE
fish	worker_100	gill cover	behind	nostril	TRUE
fish	worker_100	gill cover	behind	mouth	TRUE
fish	worker_100	gill	behind	nostril	TRUE
fish	worker_100	gill	behind	mouth	TRUE
fish	worker_100	pectoral fin	behind	eye	TRUE
fish	worker_100	pelvic fin	behind	gill cover	TRUE
fish	worker_100	pelvic fin	behind	gill	TRUE
fish	worker_100	spiny	behind	gill cover	TRUE
fish	worker_100	spiny	behind	gill	TRUE
fish	worker_100	anal fin	behind	pectoral fin	TRUE
fish	worker_100	caudal fin	behind	pelvic fin	TRUE
fish	worker_100	caudal fin	behind	spiny	TRUE
fish	worker_100	nostril	in front of	gill cover	TRUE
fish	worker_100	nostril	in front of	gill	TRUE
fish	worker_100	mouth	in front of	gill cover	TRUE
fish	worker_100	mouth	in front of	gill	TRUE
fish	worker_100	eye	in front of	pectoral fin	TRUE
fish	worker_100	gill cover	in front of	pelvic fin	TRUE
fish	worker_100	gill cover	in front of	spiny	TRUE
fish	worker_100	gill	in front of	pelvic fin	TRUE
fish	worker_100	gill	in front of	spiny	TRUE
fish	worker_100	pectoral fin	in front of	anal fin	TRUE
fish	worker_100	pelvic fin	in front of	caudal fin	TRUE
fish	worker_100	spiny	in front of	caudal fin	TRUE
fish	worker_100	nostril	below	mouth	FALSE
fish	worker_100	eye	in front of	nostril	FALSE
fish	worker_100	eye	in front of	mouth	FALSE
fish	worker_100	gill cover	in front of	eye	FALSE
fish	worker_100	gill	in front of	eye	FALSE
fish	worker_100	gill	contains	gill cover	FALSE
fish	worker_100	pectoral fin	in front of	gill cover	FALSE
fish	worker_100	pectoral fin	in front of	gill	FALSE
fish	worker_100	pelvic fin	in front of	pectoral fin	FALSE
fish	worker_100	spiny	in front of	pectoral fin	FALSE
fish	worker_100	spiny	below	pelvic fin	FALSE
fish	worker_100	anal fin	in front of	pelvic fin	FALSE
fish	worker_100	anal fin	in front of	spiny	FALSE
fish	worker_100	caudal fin	in front of	anal fin	FALSE
fish	worker_100	nostril	behind	gill cover	FALSE
fish	worker_100	mouth	behind	gill cover	FALSE
fish	worker_100	nostril	behind	gill	FALSE
fish	worker_100	mouth	behind	gill	FALSE
fish	worker_100	eye	behind	pectoral fin	FALSE
fish	worker_100	gill cover	behind	pelvic fin	FALSE
fish	worker_100	gill	behind	pelvic fin	FALSE
fish	worker_100	gill cover	behind	spiny	FALSE
fish	worker_100	gill	behind	spiny	FALSE
fish	worker_100	pectoral fin	behind	anal fin	FALSE
fish	worker_100	pelvic fin	behind	caudal fin	FALSE
fish	worker_100	spiny	behind	caudal fin	FALSE
fish	worker_100	gill cover	in front of	nostril	FALSE
fish	worker_100	gill	in front of	nostril	FALSE
fish	worker_100	gill cover	in front of	mouth	FALSE
fish	worker_100	gill	in front of	mouth	FALSE
fish	worker_100	pectoral fin	in front of	eye	FALSE
fish	worker_100	pelvic fin	in front of	gill cover	FALSE
fish	worker_100	spiny	in front of	gill cover	FALSE
fish	worker_100	pelvic fin	in front of	gill	FALSE
fish	worker_100	spiny	in front of	gill	FALSE
fish	worker_100	anal fin	in front of	pectoral fin	FALSE
fish	worker_100	caudal fin	in front of	pelvic fin	FALSE
fish	worker_100	caudal fin	in front of	spiny	FALSE
fish	worker_100	pectoral fin	behind	nostril	TRUE
fish	worker_100	pectoral fin	behind	mouth	TRUE
fish	worker_100	pelvic fin	behind	eye	TRUE
fish	worker_100	pelvic fin	behind	nostril	TRUE
fish	worker_100	pelvic fin	behind	mouth	TRUE
fish	worker_100	spiny	behind	eye	TRUE
fish	worker_100	spiny	behind	nostril	TRUE
fish	worker_100	spiny	behind	mouth	TRUE
fish	worker_100	anal fin	behind	gill cover	TRUE
fish	worker_100	anal fin	behind	gill	TRUE
fish	worker_100	anal fin	behind	eye	TRUE
fish	worker_100	caudal fin	behind	pectoral fin	TRUE
fish	worker_100	caudal fin	behind	gill cover	TRUE
fish	worker_100	caudal fin	behind	gill	TRUE
fish	worker_100	nostril	in front of	pectoral fin	TRUE
fish	worker_100	nostril	in front of	pelvic fin	TRUE
fish	worker_100	nostril	in front of	spiny	TRUE
fish	worker_100	mouth	in front of	pectoral fin	TRUE
fish	worker_100	mouth	in front of	pelvic fin	TRUE
fish	worker_100	mouth	in front of	spiny	TRUE
fish	worker_100	eye	in front of	pelvic fin	TRUE
fish	worker_100	eye	in front of	spiny	TRUE
fish	worker_100	eye	in front of	anal fin	TRUE
fish	worker_100	gill cover	in front of	anal fin	TRUE
fish	worker_100	gill cover	in front of	caudal fin	TRUE
fish	worker_100	gill	in front of	anal fin	TRUE
fish	worker_100	gill	in front of	caudal fin	TRUE
fish	worker_100	pectoral fin	in front of	caudal fin	TRUE
fish	worker_100	nostril	behind	pectoral fin	FALSE
fish	worker_100	mouth	behind	pectoral fin	FALSE
fish	worker_100	eye	behind	pelvic fin	FALSE
fish	worker_100	nostril	behind	pelvic fin	FALSE
fish	worker_100	mouth	behind	pelvic fin	FALSE
fish	worker_100	eye	behind	spiny	FALSE
fish	worker_100	nostril	behind	spiny	FALSE
fish	worker_100	mouth	behind	spiny	FALSE
fish	worker_100	gill cover	behind	anal fin	FALSE
fish	worker_100	gill	behind	anal fin	FALSE
fish	worker_100	eye	behind	anal fin	FALSE
fish	worker_100	pectoral fin	behind	caudal fin	FALSE
fish	worker_100	gill cover	behind	caudal fin	FALSE
fish	worker_100	gill	behind	caudal fin	FALSE
fish	worker_100	pectoral fin	in front of	nostril	FALSE
fish	worker_100	pelvic fin	in front of	nostril	FALSE
fish	worker_100	spiny	in front of	nostril	FALSE
fish	worker_100	pectoral fin	in front of	mouth	FALSE
fish	worker_100	pelvic fin	in front of	mouth	FALSE
fish	worker_100	spiny	in front of	mouth	FALSE
fish	worker_100	pelvic fin	in front of	eye	FALSE
fish	worker_100	spiny	in front of	eye	FALSE
fish	worker_100	anal fin	in front of	eye	FALSE
fish	worker_100	anal fin	in front of	gill cover	FALSE
fish	worker_100	caudal fin	in front of	gill cover	FALSE
fish	worker_100	anal fin	in front of	gill	FALSE
fish	worker_100	caudal fin	in front of	gill	FALSE
fish	worker_100	caudal fin	in front of	pectoral fin	FALSE
fish	worker_100	anal fin	behind	nostril	TRUE
fish	worker_100	anal fin	behind	mouth	TRUE
fish	worker_100	caudal fin	behind	eye	TRUE
fish	worker_100	caudal fin	behind	nostril	TRUE
fish	worker_100	caudal fin	behind	mouth	TRUE
fish	worker_100	nostril	in front of	anal fin	TRUE
fish	worker_100	nostril	in front of	caudal fin	TRUE
fish	worker_100	mouth	in front of	anal fin	TRUE
fish	worker_100	mouth	in front of	caudal fin	TRUE
fish	worker_100	eye	in front of	caudal fin	TRUE
fish	worker_100	nostril	behind	anal fin	FALSE
fish	worker_100	mouth	behind	anal fin	FALSE
fish	worker_100	eye	behind	caudal fin	FALSE
fish	worker_100	nostril	behind	caudal fin	FALSE
fish	worker_100	mouth	behind	caudal fin	FALSE
fish	worker_100	anal fin	in front of	nostril	FALSE
fish	worker_100	caudal fin	in front of	nostril	FALSE
fish	worker_100	anal fin	in front of	mouth	FALSE
fish	worker_100	caudal fin	in front of	mouth	FALSE
fish	worker_100	caudal fin	in front of	eye	FALSE
fish	worker_102	caudal fin	behind	spiny	TRUE
fish	worker_102	caudal fin	behind	anal fin	TRUE
fish	worker_102	anal fin	behind	pelvic fin	TRUE
fish	worker_102	spiny	above	pelvic fin	TRUE
fish	worker_102	spiny	behind	gill	TRUE
fish	worker_102	gill	inside	gill cover	TRUE
fish	worker_102	pelvic fin	behind	pectoral fin	TRUE
fish	worker_102	pectoral fin	next to	gill cover	TRUE
fish	worker_102	eye	next to	nostril	TRUE
fish	worker_102	nostril	above	mouth	TRUE
fish	worker_102	spiny	behind	caudal fin	FALSE
fish	worker_102	spiny	in front of	caudal fin	TRUE
fish	worker_102	anal fin	behind	caudal fin	FALSE
fish	worker_102	anal fin	in front of	caudal fin	TRUE
fish	worker_102	pelvic fin	behind	anal fin	FALSE
fish	worker_102	pelvic fin	in front of	anal fin	TRUE
fish	worker_102	pelvic fin	above	spiny	FALSE
fish	worker_102	pelvic fin	below	spiny	TRUE
fish	worker_102	gill	behind	spiny	FALSE
fish	worker_102	gill	in front of	spiny	TRUE
fish	worker_102	gill cover	inside	gill	FALSE
fish	worker_102	gill cover	contains	gill	TRUE
fish	worker_102	pectoral fin	behind	pelvic fin	FALSE
fish	worker_102	pectoral fin	in front of	pelvic fin	TRUE
fish	worker_102	gill cover	next to	pectoral fin	TRUE
fish	worker_102	nostril	next to	eye	TRUE
fish	worker_102	mouth	above	nostril	FALSE
fish	worker_102	mouth	below	nostril	TRUE
fish	worker_102	caudal fin	behind	gill	TRUE
fish	worker_102	caudal fin	behind	pelvic fin	TRUE
fish	worker_102	anal fin	behind	pectoral fin	TRUE
fish	worker_102	pelvic fin	in front of	caudal fin	TRUE
fish	worker_102	gill	in front of	caudal fin	TRUE
fish	worker_102	pectoral fin	in front of	anal fin	TRUE
fish	worker_102	caudal fin	in front of	spiny	FALSE
fish	worker_102	caudal fin	in front of	anal fin	FALSE
fish	worker_102	anal fin	in front of	pelvic fin	FALSE
fish	worker_102	spiny	below	pelvic fin	FALSE
fish	worker_102	spiny	in front of	gill	FALSE
fish	worker_102	gill	contains	gill cover	FALSE
fish	worker_102	pelvic fin	in front of	pectoral fin	FALSE
fish	worker_102	nostril	below	mouth	FALSE
fish	worker_102	gill	behind	caudal fin	FALSE
fish	worker_102	pelvic fin	behind	caudal fin	FALSE
fish	worker_102	pectoral fin	behind	anal fin	FALSE
fish	worker_102	caudal fin	in front of	pelvic fin	FALSE
fish	worker_102	caudal fin	in front of	gill	FALSE
fish	worker_102	anal fin	in front of	pectoral fin	FALSE
fish	worker_102	caudal fin	behind	pectoral fin	TRUE
fish	worker_102	pectoral fin	in front of	caudal fin	TRUE
fish	worker_102	pectoral fin	behind	caudal fin	FALSE
fish	worker_102	caudal fin	in front of	pectoral fin	FALSE
flower	worker_107	flowerhead	above	stem	TRUE
flower	worker_107	leaf	connects	stem	TRUE
flower	worker_107	flower	above	leaf	TRUE
flower	worker_107	seeds	inside	flowerhead	TRUE
flower	worker_107	petals	connects	flower	TRUE
flower	worker_107	stem	above	flowerhead	FALSE
flower	worker_107	stem	below	flowerhead	TRUE
flower	worker_107	stem	connects	leaf	TRUE
flower	worker_107	leaf	above	flower	FALSE
flower	worker_107	leaf	below	flower	TRUE
flower	worker_107	flowerhead	inside	seeds	FALSE
flower	worker_107	flowerhead	contains	seeds	TRUE
flower	worker_107	flower	connects	petals	TRUE
flower	worker_107	flowerhead	below	stem	FALSE
flower	worker_107	flower	below	leaf	FALSE
flower	worker_107	seeds	contains	flowerhead	FALSE
flower	worker_101	petals	surrounds	seeds	TRUE
flower	worker_101	seeds	part of	flowerhead	TRUE
flower	worker_101	petals	part of	flowerhead	TRUE
flower	worker_101	flowerhead	connects	stem	TRUE
flower	worker_101	flowerhead	above	stem	TRUE
flower	worker_101	leaf	connects	stem	TRUE
flower	worker_101	leaf	next to	stem	TRUE
flower	worker_101	stem	above	roots	TRUE
flower	worker_101	stem	connects	roots	TRUE
flower	worker_101	seeds	surrounds	petals	FALSE
flower	worker_101	seeds	surrounded by	petals	TRUE
flower	worker_101	flowerhead	part of	seeds	FALSE
flower	worker_101	flowerhead	has part	seeds	TRUE
flower	worker_101	flowerhead	part of	petals	FALSE
flower	worker_101	flowerhead	has part	petals	TRUE
flower	worker_101	stem	connects	flowerhead	TRUE
flower	worker_101	stem	above	flowerhead	FALSE
flower	worker_101	stem	below	flowerhead	TRUE
flower	worker_101	stem	connects	leaf	TRUE
flower	worker_101	stem	next to	leaf	TRUE
flower	worker_101	roots	above	stem	FALSE
flower	worker_101	roots	below	stem	TRUE
flower	worker_101	roots	connects	stem	TRUE
flower	worker_101	flowerhead	above	roots	TRUE
flower	worker_101	roots	below	flowerhead	TRUE
flower	worker_101	petals	surrounded by	seeds	FALSE
flower	worker_101	seeds	has part	flowerhead	FALSE
flower	worker_101	petals	has part	flowerhead	FALSE
flower	worker_101	flowerhead	below	stem	FALSE
flower	worker_101	stem	below	roots	FALSE
flower	worker_101	roots	above	flowerhead	FALSE
flower	worker_101	flowerhead	below	roots	FALSE
flower	worker_102	petals	surrounds	seeds	TRUE
flower	worker_102	petals	above	stem	TRUE
flower	worker_102	petals	connects	stem	TRUE
flower	worker_102	petals	requires	stem	TRUE
flower	worker_102	leaf	connects	stem	TRUE
flower	worker_102	stem	above	roots	TRUE
flower	worker_102	stem	connects	roots	TRUE
flower	worker_102	stem	requires	roots	TRUE
flower	worker_102	seeds	surrounds	petals	FALSE
flower	worker_102	seeds	surrounded by	petals	TRUE
flower	worker_102	stem	above	petals	FALSE
flower	worker_102	stem	below	petals	TRUE
flower	worker_102	stem	connects	petals	TRUE
flower	worker_102	stem	requires	petals	FALSE
flower	worker_102	stem	required by	petals	TRUE
flower	worker_102	stem	connects	leaf	TRUE
flower	worker_102	roots	above	stem	FALSE
flower	worker_102	roots	below	stem	TRUE
flower	worker_102	roots	connects	stem	TRUE
flower	worker_102	roots	requires	stem	FALSE
flower	worker_102	roots	required by	stem	TRUE
flower	worker_102	petals	above	roots	TRUE
flower	worker_102	roots	below	petals	TRUE
flower	worker_102	petals	surrounded by	seeds	FALSE
flower	worker_102	petals	below	stem	FALSE
flower	worker_102	petals	required by	stem	FALSE
flower	worker_102	stem	below	roots	FALSE
flower	worker_102	stem	required by	roots	FALSE
flower	worker_102	roots	above	petals	FALSE
flower	worker_102	petals	below	roots	FALSE
kayak	worker_100	stern	behind	deck	TRUE
kayak	worker_100	handles	part of	deck	TRUE
kayak	worker_100	foot rests	inside	deck	TRUE
kayak	worker_100	seat	behind	foot rests	TRUE
kayak	worker_100	seat	inside	deck	TRUE
kayak	worker_100	deck	behind	bow	TRUE
kayak	worker_100	cockpit	part of	deck	TRUE
kayak	worker_100	seat	inside	cockpit	TRUE
kayak	worker_100	deck	behind	stern	FALSE
kayak	worker_100	deck	in front of	stern	TRUE
kayak	worker_100	deck	part of	handles	FALSE
kayak	worker_100	deck	has part	handles	TRUE
kayak	worker_100	deck	inside	foot rests	FALSE
kayak	worker_100	deck	contains	foot rests	TRUE
kayak	worker_100	foot rests	behind	seat	FALSE
kayak	worker_100	foot rests	in front of	seat	TRUE
kayak	worker_100	deck	inside	seat	FALSE
kayak	worker_100	deck	contains	seat	TRUE
kayak	worker_100	bow	behind	deck	FALSE
kayak	worker_100	bow	in front of	deck	TRUE
kayak	worker_100	deck	part of	cockpit	FALSE
kayak	worker_100	deck	has part	cockpit	TRUE
kayak	worker_100	cockpit	inside	seat	FALSE
kayak	worker_100	cockpit	contains	seat	TRUE
kayak	worker_100	stern	behind	bow	TRUE
kayak	worker_100	bow	in front of	stern	TRUE
kayak	worker_100	stern	in front of	deck	FALSE
kayak	worker_100	handles	has part	deck	FALSE
kayak	worker_100	foot rests	contains	deck	FALSE
kayak	worker_100	seat	in front of	foot rests	FALSE
kayak	worker_100	seat	contains	deck	FALSE
kayak	worker_100	deck	in front of	bow	FALSE
kayak	worker_100	cockpit	has part	deck	FALSE
kayak	worker_100	seat	contains	cockpit	FALSE
kayak	worker_100	bow	behind	stern	FALSE
kayak	worker_100	stern	in front of	bow	FALSE
kayak	worker_101	stern	connects	rear handle	TRUE
kayak	worker_101	rear handle	connects	rear deck	TRUE
